datasetName,testSetSize,totNumFlaky,totNumNonFlaky,numFlakyTrain,numNonFlakyTrain,numFlakyTest,numNonFlakyTest,totTrainTime,totTestTime,avgTestTime,f1Score,Precision,Recall,Accuracy,Sensitivity,Specificity,tp,fp,fn,tn,tp_norm,fp_norm,fn_norm,tn_norm
iDFlakies_wildfly,0.5,43,72,21,36,22,36,0.085740168,0.08946348,0.001542474,0.105144928,0.833333333,0.022727273,0.625862069,0.022727273,0.994444444,0.5,0.2,21.5,35.8,0.714285714,0.285714286,0.37521815,0.62478185
iDFlakies_wildfly,0.15,43,72,36,61,7,11,0.145795311,0.029609488,0.001644972,0.305555556,1,0.128571429,0.661111111,0.128571429,1,0.9,0,6.1,11,1,0,0.356725146,0.643274854
iDFlakies_wildfly,0.4,43,72,26,43,17,29,0.103651343,0.070346241,0.001529266,0.159962195,0.866666667,0.082352941,0.656521739,0.082352941,0.993103448,1.4,0.2,15.6,28.8,0.875,0.125,0.351351351,0.648648649
iDFlakies_wildfly,0.6,43,72,17,29,26,43,0.069165499,0.105434889,0.001528042,0.095298911,0.777777778,0.015384615,0.626086957,0.015384615,0.995348837,0.4,0.2,25.6,42.8,0.666666667,0.333333333,0.374269006,0.625730994
iDFlakies_wildfly,0.7,43,72,13,21,30,51,0.051741355,0.124523872,0.001537332,0.190152801,0.875,0.023333333,0.635802469,0.023333333,0.996078431,0.7,0.2,29.3,50.8,0.777777778,0.222222222,0.365792759,0.634207241
iDFlakies_wildfly,0.3,43,72,30,50,13,22,0.119942974,0.053638689,0.001532534,0.157823129,0.857142857,0.061538462,0.645714286,0.061538462,0.990909091,0.8,0.2,12.2,21.8,0.8,0.2,0.358823529,0.641176471
iDFlakies_wildfly,0.2,43,72,34,58,9,14,0.138291219,0.036638396,0.001592974,0.227272727,1,0.077777778,0.639130435,0.077777778,1,0.7,0,8.3,14,1,0,0.372197309,0.627802691
iDFlakies_wildfly,0.1,43,72,39,64,4,8,0.154808147,0.022233099,0.001852758,0.506666667,1,0.175,0.725,0.175,1,0.7,0,3.3,8,1,0,0.292035398,0.707964602
PalombaEtAl_ant-ivy,0.25,764,411,573,308,191,103,0.291475974,0.11634482,0.000395731,0.77217072,0.974293624,0.640837696,0.755442177,0.640837696,0.967961165,122.4,3.3,68.6,99.7,0.973747017,0.026252983,0.407605466,0.592394534
PalombaEtAl_ant-ivy,0.35,764,411,496,267,268,144,0.252603588,0.159531355,0.000387212,0.756896471,0.979167567,0.617537313,0.742475728,0.617537313,0.975,165.5,3.6,102.5,140.4,0.978710822,0.021289178,0.421984356,0.578015644
PalombaEtAl_ant-ivy,0.85,764,411,114,62,650,349,0.058588737,0.34447455,0.000344819,0.618254501,0.969033779,0.457384615,0.636936937,0.457384615,0.971346705,297.3,10,352.7,339,0.96745851,0.03254149,0.509903137,0.490096863
PalombaEtAl_ant-ivy,0.8,764,411,153,82,611,329,0.078034069,0.326872503,0.000347737,0.646933135,0.974211366,0.485270049,0.657021277,0.485270049,0.975987842,296.5,7.9,314.5,321.1,0.974047306,0.025952694,0.494808055,0.505191945
PalombaEtAl_ant-ivy,0.9,764,411,76,41,688,370,0.039080846,0.362876113,0.000342983,0.608637449,0.960092418,0.447383721,0.628449905,0.447383721,0.965135135,307.8,12.9,380.2,357.1,0.959775491,0.040224509,0.515665265,0.484334735
PalombaEtAl_ant-ivy,0.45,764,411,420,226,344,185,0.214397395,0.205532851,0.000388531,0.745977698,0.981825252,0.602034884,0.733837429,0.602034884,0.978918919,207.1,3.9,136.9,181.1,0.981516588,0.018483412,0.430503145,0.569496855
PalombaEtAl_ant-ivy,0.55,764,411,343,185,421,226,0.174908901,0.238404949,0.000368478,0.728479778,0.976409404,0.581710214,0.718547141,0.581710214,0.973451327,244.9,6,176.1,220,0.97608609,0.02391391,0.444584701,0.555415299
PalombaEtAl_ant-ivy,0.95,764,411,38,20,726,391,0.01954157,0.377965911,0.000338376,0.58383292,0.938966993,0.430991736,0.610832587,0.430991736,0.944757033,312.9,21.6,413.1,369.4,0.935426009,0.064573991,0.527923323,0.472076677
PalombaEtAl_ant-ivy,0.1,764,411,687,370,77,41,0.34935637,0.050552907,0.000428414,0.787204031,0.978812643,0.662337662,0.770338983,0.662337662,0.973170732,51,1.1,26,39.9,0.978886756,0.021113244,0.394537178,0.605462822
PalombaEtAl_ant-ivy,0.2,764,411,611,329,153,82,0.311101717,0.096831567,0.000412049,0.779139806,0.973408707,0.650980392,0.760851064,0.650980392,0.965853659,99.6,2.8,53.4,79.2,0.97265625,0.02734375,0.402714932,0.597285068
PalombaEtAl_ant-ivy,0.3,764,411,534,288,230,123,0.272059411,0.136268715,0.00038603,0.765325343,0.982990189,0.627391304,0.750141643,0.627391304,0.979674797,144.3,2.5,85.7,120.5,0.982970027,0.017029973,0.415615907,0.584384093
PalombaEtAl_ant-ivy,0.65,764,411,267,144,497,267,0.136107407,0.271561397,0.000355447,0.719828541,0.977663545,0.570020121,0.711780105,0.570020121,0.975655431,283.3,6.5,213.7,260.5,0.977570738,0.022429262,0.450653733,0.549346267
PalombaEtAl_ant-ivy,0.75,764,411,191,102,573,309,0.097241817,0.311618258,0.000353309,0.673142987,0.968573995,0.516055846,0.674716553,0.516055846,0.968932039,295.7,9.6,277.3,299.4,0.968555519,0.031444481,0.480839258,0.519160742
PalombaEtAl_ant-ivy,0.7,764,411,229,123,535,288,0.116591411,0.291326377,0.000353981,0.698928413,0.977002829,0.544859813,0.695747266,0.544859813,0.976041667,291.5,6.9,243.5,281.1,0.976876676,0.023123324,0.464163172,0.535836828
PalombaEtAl_ant-ivy,0.6,764,411,306,164,458,247,0.155662589,0.253887289,0.000360124,0.720897944,0.979682962,0.570742358,0.713333333,0.570742358,0.977732794,261.4,5.5,196.6,241.5,0.979393031,0.020606969,0.448755992,0.551244008
PalombaEtAl_ant-ivy,0.4,764,411,458,247,306,164,0.233598817,0.184927472,0.000393463,0.755453538,0.97748607,0.616339869,0.740851064,0.616339869,0.973170732,188.6,4.4,117.4,159.6,0.977202073,0.022797927,0.423826715,0.576173285
PalombaEtAl_ant-ivy,0.5,764,411,382,205,382,206,0.19415179,0.217200905,0.000369389,0.741956904,0.97655789,0.59895288,0.729931973,0.59895288,0.972815534,228.8,5.6,153.2,200.4,0.976109215,0.023890785,0.433257919,0.566742081
PalombaEtAl_ant-ivy,0.15,764,411,649,349,115,62,0.329982978,0.072708202,0.000410781,0.779569421,0.983299209,0.647826087,0.763841808,0.647826087,0.979032258,74.5,1.3,40.5,60.7,0.982849604,0.017150396,0.400197628,0.599802372
PalombaEtAl_apache-derby,0.15,84,10060,71,8551,13,1509,5.104675892,1.565503744,0.001028583,-,-,0,0.991458607,0,1,0,0,13,1509,-,-,-,-
PalombaEtAl_apache-derby,0.75,84,10060,21,2515,63,7545,1.502358534,5.652368529,0.000742951,-,-,0,0.991719243,0,1,0,0,63,7545,-,-,-,-
PalombaEtAl_apache-derby,0.65,84,10060,29,3521,55,6539,2.102075312,5.197222124,0.000788174,-,-,0,0.991659084,0,1,0,0,55,6539,-,-,-,-
PalombaEtAl_apache-derby,0.9,84,10060,8,1006,76,9054,0.600954035,5.96642242,0.000653496,-,-,0,0.991675794,0,1,0,0,76,9054,-,-,-,-
PalombaEtAl_apache-derby,0.8,84,10060,17,2011,67,8049,1.201662732,5.730848744,0.000706117,-,-,0,0.991744702,0,1,0,0,67,8049,-,-,-,-
PalombaEtAl_apache-derby,0.5,84,10060,42,5030,42,5030,3.002722427,4.523112571,0.000891781,-,-,0,0.991719243,0,1,0,0,42,5030,-,-,-,-
PalombaEtAl_apache-derby,0.95,84,10060,4,503,80,9557,0.300490682,6.052975132,0.000628097,-,-,0,0.991698661,0,1,0,0,80,9557,-,-,-,-
PalombaEtAl_apache-derby,0.4,84,10060,50,6036,34,4024,3.604247186,3.853185596,0.000949528,-,-,0,0.991621488,0,1,0,0,34,4024,-,-,-,-
PalombaEtAl_apache-derby,0.6,84,10060,34,4023,50,6037,2.402091952,5.006140835,0.000822432,-,-,0,0.991785773,0,1,0,0,50,6037,-,-,-,-
PalombaEtAl_apache-derby,0.55,84,10060,38,4526,46,5534,2.701568958,4.705246323,0.000843234,0.083333333,1,0.004347826,0.991792115,0.004347826,1,0.2,0,45.8,5534,1,0,0.00820818,0.99179182
PalombaEtAl_apache-derby,0.7,84,10060,25,3018,59,7042,1.804214953,5.477304646,0.000771343,0.06557377,1,0.003389831,0.991719476,0.003389831,1,0.2,0,58.8,7042,1,0,0.008280757,0.991719243
PalombaEtAl_apache-derby,0.3,84,10060,59,7041,25,3019,4.203640445,3.042841857,0.00099962,0.145604396,1,0.016,0.991918528,0.016,1,0.4,0,24.6,3019,1,0,0.008082534,0.991917466
PalombaEtAl_apache-derby,0.45,84,10060,46,5533,38,4527,3.306719259,4.213230111,0.000922942,0.051282051,1,0.002631579,0.9916977,0.002631579,1,0.1,0,37.9,4527,1,0,0.008302482,0.991697518
PalombaEtAl_apache-derby,0.2,84,10060,67,8048,17,2012,4.807424557,2.144284386,0.001056818,0.111111111,1,0.005882353,0.991670774,0.005882353,1,0.1,0,16.9,2012,1,0,0.008329637,0.991670363
PalombaEtAl_apache-derby,0.85,84,10060,13,1508,71,8552,0.901121444,5.880026042,0.0006819,-,-,0,0.991766207,0,1,0,0,71,8552,-,-,-,-
PalombaEtAl_apache-derby,0.1,84,10060,76,9053,8,1007,5.405038513,1.096075747,0.001079878,-,-,0,0.992118227,0,1,0,0,8,1007,-,-,-,-
PalombaEtAl_apache-derby,0.35,84,10060,55,6538,29,3522,3.906028002,3.746554348,0.00105507,-,-,0,0.991833286,0,1,0,0,29,3522,-,-,-,-
PalombaEtAl_apache-derby,0.25,84,10060,63,7545,21,2515,4.504393799,2.643692791,0.001042466,-,-,0,0.991719243,0,1,0,0,21,2515,-,-,-,-
PalombaEtAl_apache-hbase,0.95,277,2647,14,132,263,2515,0.089231458,1.730192438,0.000622819,-,-,0,0.905327574,0,1,0,0,263,2515,-,-,-,-
PalombaEtAl_apache-hbase,0.55,277,2647,125,1190,152,1457,0.801068974,1.107433604,0.000688274,0.255875341,0.959480432,0.148026316,0.918893723,0.148026316,0.999313658,22.5,1,129.5,1456,0.957446809,0.042553191,0.081677704,0.918322296
PalombaEtAl_apache-hbase,0.45,277,2647,152,1456,125,1191,0.979395684,0.914191696,0.000694675,0.315436812,0.979006536,0.1896,0.922644377,0.1896,0.999580185,23.7,0.5,101.3,1190.5,0.979338843,0.020661157,0.078417712,0.921582288
PalombaEtAl_apache-hbase,0.85,277,2647,41,397,236,2250,0.266859384,1.582712783,0.00063665,0.097678435,1,0.026694915,0.907602574,0.026694915,1,6.3,0,229.7,2250,1,0,0.092632173,0.907367827
PalombaEtAl_apache-hbase,0.35,277,2647,180,1720,97,927,1.156857212,0.729411958,0.000712316,0.3295796,0.959598314,0.202061856,0.923535156,0.202061856,0.999029126,19.6,0.9,77.4,926.1,0.956097561,0.043902439,0.077130045,0.922869955
PalombaEtAl_apache-hbase,0.8,277,2647,55,529,222,2118,0.355909569,1.505066006,0.000643191,0.103516761,1,0.034234234,0.908376068,0.034234234,1,7.6,0,214.4,2118,1,0,0.091922483,0.908077517
PalombaEtAl_apache-hbase,0.9,277,2647,28,264,249,2383,0.178052214,1.658341712,0.000630069,0.182481752,1,0.010040161,0.906344985,0.010040161,1,2.5,0,246.5,2383,1,0,0.093744058,0.906255942
PalombaEtAl_apache-hbase,0.25,277,2647,208,1985,69,662,1.335033606,0.538568777,0.000736756,0.38405477,0.970783018,0.242028986,0.927770178,0.242028986,0.999244713,16.7,0.5,52.3,661.5,0.970930233,0.029069767,0.073269823,0.926730177
PalombaEtAl_apache-hbase,0.1,277,2647,249,2382,28,265,1.601270481,0.233490721,0.000796897,0.373142155,0.943055556,0.235714286,0.92559727,0.235714286,0.998490566,6.6,0.4,21.4,264.6,0.942857143,0.057142857,0.074825175,0.925174825
PalombaEtAl_apache-hbase,0.15,277,2647,235,2250,42,397,1.512575525,0.337920968,0.000769752,0.39927997,0.961355311,0.254761905,0.927790433,0.254761905,0.998992443,10.7,0.4,31.3,396.6,0.963963964,0.036036036,0.073147932,0.926852068
PalombaEtAl_apache-hbase,0.2,277,2647,222,2117,55,530,1.423862347,0.438837218,0.000750149,0.400668755,0.963508673,0.254545455,0.928888889,0.254545455,0.998867925,14,0.6,41,529.4,0.95890411,0.04109589,0.071879383,0.928120617
PalombaEtAl_apache-hbase,0.3,277,2647,194,1852,83,795,1.245603212,0.637218974,0.000725762,0.363888009,0.960176065,0.225301205,0.925854214,0.225301205,0.998993711,18.7,0.8,64.3,794.2,0.958974359,0.041025641,0.074898078,0.925101922
PalombaEtAl_apache-hbase,0.7,277,2647,83,794,194,1853,0.534030233,1.356408353,0.000662632,0.161237738,0.94,0.090206186,0.913483146,0.090206186,0.999676201,17.5,0.6,176.5,1852.4,0.966850829,0.033149171,0.086992952,0.913007048
PalombaEtAl_apache-hbase,0.6,277,2647,111,1058,166,1589,0.711931973,1.178568688,0.000671549,0.249631304,0.989366516,0.143373494,0.918803419,0.143373494,0.999811202,23.8,0.3,142.2,1588.7,0.987551867,0.012448133,0.082153793,0.917846207
PalombaEtAl_apache-hbase,0.4,277,2647,166,1588,111,1059,1.067973999,0.823890127,0.00070418,0.368845577,0.968983102,0.228828829,0.926153846,0.228828829,0.99924457,25.4,0.8,85.6,1058.2,0.969465649,0.030534351,0.074838258,0.925161742
PalombaEtAl_apache-hbase,0.5,277,2647,138.4,1323.6,138.6,1323.4,0.89033394,1.006773671,0.000688628,0.290917048,0.99335512,0.172437702,0.921409029,0.172438672,0.999848874,23.9,0.2,114.7,1323.2,0.991701245,0.008298755,0.079769108,0.920230892
PalombaEtAl_apache-hbase,0.75,277,2647,69,662,208,1985,0.445486531,1.440188531,0.000656721,0.198654626,1,0.088942308,0.913588691,0.088942308,1,18.5,0,189.5,1985,1,0,0.08714647,0.91285353
PalombaEtAl_apache-hbase,0.65,277,2647,97,926,180,1721,0.622679316,1.263659731,0.000664734,0.230915142,0.978148148,0.131666667,0.917464492,0.131666667,0.999651365,23.7,0.6,156.3,1720.4,0.975308642,0.024691358,0.083284489,0.916715511
PalombaEtAl_apache-hibernate-orm,0.85,127,3703,19,555,108,3148,0.237017102,1.459387874,0.000448215,0.070505442,1,0.011111111,0.967199017,0.011111111,1,1.2,0,106.8,3148,1,0,0.032813076,0.967186924
PalombaEtAl_apache-hibernate-orm,0.45,127,3703,70,2036,57,1667,0.868041111,0.899385664,0.000521685,0.319984177,0.988235294,0.192982456,0.973201856,0.192982456,0.999880024,11,0.2,46,1666.8,0.982142857,0.017857143,0.026856609,0.973143391
PalombaEtAl_apache-hibernate-orm,0.55,127,3703,57,1666,70,2037,0.709795638,1.069285554,0.000507492,0.246172404,0.983974359,0.141428571,0.971381111,0.141428571,0.999901816,9.9,0.2,60.1,2036.8,0.98019802,0.01980198,0.028661357,0.971338643
PalombaEtAl_apache-hibernate-orm,0.95,127,3703,6,185,121,3518,0.078959864,1.560835658,0.000428919,-,-,0,0.966749107,0,1,0,0,121,3518,-,-,-,-
PalombaEtAl_apache-hibernate-orm,0.25,127,3703,95,2777,32,926,1.183327847,0.549771553,0.000573874,0.411771531,0.9875,0.2625,0.97526096,0.2625,0.999892009,8.4,0.1,23.6,925.9,0.988235294,0.011764706,0.024855187,0.975144813
PalombaEtAl_apache-hibernate-orm,0.35,127,3703,83,2406,44,1297,1.025590834,0.731550609,0.000545526,0.361459294,1,0.222727273,0.974496644,0.222727273,1,9.8,0,34.2,1297,1,0,0.025691106,0.974308894
PalombaEtAl_apache-hibernate-orm,0.9,127,3703,13,370,114,3333,0.158021956,1.5098372,0.000438015,-,-,0,0.966927763,0,1,0,0,114,3333,-,-,-,-
PalombaEtAl_apache-hibernate-orm,0.8,127,3703,25,741,102,2962,0.315998943,1.407865769,0.000459486,0.050798258,1,0.007843137,0.966971279,0.007843137,1,0.8,0,101.2,2962,1,0,0.033037347,0.966962653
PalombaEtAl_apache-hibernate-orm,0.5,127,3703,63.6,1851.4,63.4,1851.6,0.78952289,0.985058,0.000514391,0.254154709,1,0.146875,0.971749347,0.146687697,1,9.3,0,54.1,1851.6,1,0,0.028388519,0.971611481
PalombaEtAl_apache-hibernate-orm,0.4,127,3703,76,2222,51,1481,0.947141045,0.840107363,0.000548373,0.341255404,1,0.209803922,0.973694517,0.209803922,1,10.7,0,40.3,1481,1,0,0.026490502,0.973509498
PalombaEtAl_apache-hibernate-orm,0.6,127,3703,51,1481,76,2222,0.631186202,1.132496629,0.000492818,0.150322996,1,0.082894737,0.969669278,0.082894737,1,6.3,0,69.7,2222,1,0,0.030414103,0.969585897
PalombaEtAl_apache-hibernate-orm,0.7,127,3703,38,1111,89,2592,0.473704948,1.282208813,0.000478258,0.091714374,0.986111111,0.043820225,0.968220813,0.043820225,0.99996142,3.9,0.1,85.1,2591.9,0.975,0.025,0.031789316,0.968210684
PalombaEtAl_apache-hibernate-orm,0.3,127,3703,89,2592,38,1111,1.104556555,0.641416709,0.000558239,0.406101984,1,0.257894737,0.975456919,0.257894737,1,9.8,0,28.2,1111,1,0,0.024754213,0.975245787
PalombaEtAl_apache-hibernate-orm,0.2,127,3703,102,2962,25,741,1.262329334,0.448870985,0.000585993,0.473615334,1,0.316,0.97767624,0.316,1,7.9,0,17.1,741,1,0,0.022556391,0.977443609
PalombaEtAl_apache-hibernate-orm,0.1,127,3703,114,3333,13,370,1.42036986,0.251324323,0.000656199,0.627886383,1,0.461538462,0.981723238,0.461538462,1,6,0,7,370,1,0,0.018567639,0.981432361
PalombaEtAl_apache-hibernate-orm,0.15,127,3703,108,3147,19,556,1.341480108,0.362881503,0.000631098,0.463224294,1,0.305263158,0.977043478,0.305263158,1,5.8,0,13.2,556,1,0,0.023190443,0.976809557
PalombaEtAl_apache-hibernate-orm,0.65,127,3703,44,1296,83,2407,0.552225883,1.220349177,0.0004901,0.158581987,0.966666667,0.089156627,0.969317269,0.089156627,0.999667636,7.4,0.8,75.6,2406.2,0.902439024,0.097560976,0.030461762,0.969538238
PalombaEtAl_apache-hibernate-orm,0.75,127,3703,32,925,95,2778,0.39459895,1.336537927,0.000465206,0.06964498,0.898550725,0.023157895,0.967211974,0.023157895,0.99949604,2.2,1.4,92.8,2776.6,0.611111111,0.388888889,0.032341256,0.967658744
PalombaEtAl_apache-hive,0.9,106,541,10,54,96,487,0.04047108,0.368214104,0.000631585,-,-,0,0.835334477,0,1,0,0,96,487,-,-,-,-
PalombaEtAl_apache-hive,0.8,106,541,21,108,85,433,0.080440495,0.328718495,0.000634592,0.01855119,0.7,0.004705882,0.836293436,0.004705882,0.999538106,0.4,0.2,84.6,432.8,0.666666667,0.333333333,0.163509857,0.836490143
PalombaEtAl_apache-hive,0.15,106,541,90,459,16,82,0.3412751,0.067486726,0.00068864,0.359777161,1,0.23125,0.874489796,0.23125,1,3.7,0,12.3,82,1,0,0.130434783,0.869565217
PalombaEtAl_apache-hive,0.75,106,541,26,135,80,406,0.100347724,0.308207234,0.000634171,0.036155203,0.75,0.00375,0.835596708,0.00375,0.999507389,0.3,0.2,79.7,405.8,0.6,0.4,0.164160659,0.835839341
PalombaEtAl_apache-hive,0.65,106,541,37,189,69,352,0.140611867,0.268726462,0.000638305,0.034928789,0.708333333,0.007246377,0.836342043,0.007246377,0.998863636,0.5,0.4,68.5,351.6,0.555555556,0.444444444,0.163056415,0.836943585
PalombaEtAl_apache-hive,0.55,106,541,48,243,58,298,0.181031955,0.228358343,0.000641456,0.100711815,1,0.053448276,0.845786517,0.053448276,1,3.1,0,54.9,298,1,0,0.15556815,0.84443185
PalombaEtAl_apache-hive,0.95,106,541,5,27,101,514,0.020260094,0.386736074,0.000628839,-,-,0,0.835772358,0,1,0,0,101,514,-,-,-,-
PalombaEtAl_apache-hive,0.85,106,541,16,81,90,460,0.060641703,0.347803323,0.00063237,0.02173913,0.5,0.001111111,0.836363636,0.001111111,0.999782609,0.1,0.1,89.9,459.9,0.5,0.5,0.163514005,0.836485995
PalombaEtAl_apache-hive,0.45,106,541,58,297,48,244,0.220677274,0.188201533,0.000644526,0.201927903,1,0.102083333,0.85239726,0.102083333,1,4.9,0,43.1,244,1,0,0.150121909,0.849878091
PalombaEtAl_apache-hive,0.1,106,541,95,487,11,54,0.361963084,0.046777361,0.000719652,0.363542939,1,0.209090909,0.866153846,0.209090909,1,2.3,0,8.7,54,1,0,0.138755981,0.861244019
PalombaEtAl_apache-hive,0.35,106,541,69,351,37,190,0.261151652,0.148075972,0.000652317,0.239136742,0.985714286,0.137837838,0.859030837,0.137837838,0.999473684,5.1,0.1,31.9,189.9,0.980769231,0.019230769,0.143823264,0.856176736
PalombaEtAl_apache-hive,0.3,106,541,74,378,32,163,0.281005198,0.127762274,0.000655191,0.295146043,1,0.175,0.864615385,0.175,1,5.6,0,26.4,163,1,0,0.13938754,0.86061246
PalombaEtAl_apache-hive,0.2,106,541,85,432,21,109,0.32134479,0.08714564,0.000670351,0.286241039,1,0.171428571,0.866153846,0.171428571,1,3.6,0,17.4,109,1,0,0.137658228,0.862341772
PalombaEtAl_apache-hive,0.6,106,541,42,216,64,325,0.160543435,0.249308629,0.000640896,0.084378291,0.91005291,0.040625,0.841388175,0.040625,0.999076923,2.6,0.3,61.4,324.7,0.896551724,0.103448276,0.159026159,0.840973841
PalombaEtAl_apache-hive,0.7,106,541,32,162,74,379,0.120860468,0.288123882,0.000636035,0.013333333,0.5,0.002702703,0.836644592,0.002702703,0.999472296,0.2,0.2,73.8,378.8,0.5,0.5,0.163057888,0.836942112
PalombaEtAl_apache-hive,0.25,106,541,79,406,27,135,0.301476324,0.106932841,0.000660079,0.352814027,0.983333333,0.218518519,0.869135802,0.218518519,0.999259259,5.9,0.1,21.1,134.9,0.983333333,0.016666667,0.13525641,0.86474359
PalombaEtAl_apache-hive,0.5,106,541,53,270,53,271,0.200825965,0.208306998,0.000642923,0.175466237,0.946666667,0.098113208,0.851234568,0.098113208,0.998523985,5.2,0.4,47.8,270.6,0.928571429,0.071428571,0.150125628,0.849874372
PalombaEtAl_apache-hive,0.4,106,541,64,324,42,217,0.241282214,0.16790982,0.0006483,0.24815898,0.975,0.142857143,0.860617761,0.142857143,0.999539171,6,0.1,36,216.9,0.983606557,0.016393443,0.142348754,0.857651246
PalombaEtAl_apache-karaf,0.15,120,265,102,225,18,40,0.190026315,0.037733365,0.000650575,0.52010896,0.976388889,0.361111111,0.798275862,0.361111111,0.995,6.5,0.2,11.5,39.8,0.970149254,0.029850746,0.22417154,0.77582846
PalombaEtAl_apache-karaf,0.9,120,265,12,26,108,239,0.022444559,0.204047646,0.000588034,0.018265221,0.75,0.001851852,0.689048991,0.001851852,0.99958159,0.2,0.1,107.8,238.9,0.666666667,0.333333333,0.310931641,0.689068359
PalombaEtAl_apache-karaf,0.65,120,265,42,92,78,173,0.077949198,0.148844022,0.000593004,0.186192103,0.789920635,0.107692308,0.718326693,0.107692308,0.993641618,8.4,1.1,69.6,171.9,0.884210526,0.115789474,0.288198758,0.711801242
PalombaEtAl_apache-karaf,0.8,120,265,24,53,96,212,0.045004858,0.181775825,0.000590181,0.058791052,0.857142857,0.021875,0.694805195,0.021875,0.999528302,2.1,0.1,93.9,211.9,0.954545455,0.045454545,0.30706344,0.69293656
PalombaEtAl_apache-karaf,0.75,120,265,30,66,90,199,0.056181503,0.17080016,0.000591004,0.097715299,0.957386364,0.042222222,0.700692042,0.042222222,0.998492462,3.8,0.3,86.2,198.7,0.926829268,0.073170732,0.302562303,0.697437697
PalombaEtAl_apache-karaf,0.45,120,265,66,145,54,120,0.122525685,0.104578414,0.000601025,0.381417819,0.968974359,0.238888889,0.761494253,0.238888889,0.996666667,12.9,0.4,41.1,119.6,0.969924812,0.030075188,0.255756067,0.744243933
PalombaEtAl_apache-karaf,0.1,120,265,108,238,12,27,0.200624126,0.026001509,0.000666705,0.504866578,0.985714286,0.35,0.797435897,0.35,0.996296296,4.2,0.1,7.8,26.9,0.976744186,0.023255814,0.224783862,0.775216138
PalombaEtAl_apache-karaf,0.3,120,265,84,185,36,80,0.156523711,0.070904184,0.000611243,0.445553454,0.96452381,0.294444444,0.778448276,0.294444444,0.99625,10.6,0.3,25.4,79.7,0.972477064,0.027522936,0.241674596,0.758325404
PalombaEtAl_apache-karaf,0.85,120,265,18,39,102,226,0.033398846,0.193638255,0.000590361,0.066874567,0.666666667,0.021568627,0.694817073,0.021568627,0.998672566,2.2,0.3,99.8,225.7,0.88,0.12,0.306605223,0.693394777
PalombaEtAl_apache-karaf,0.2,120,265,96,212,24,53,0.178750619,0.048400531,0.000628578,0.510953347,1,0.345833333,0.796103896,0.345833333,1,8.3,0,15.7,53,1,0,0.22852984,0.77147016
PalombaEtAl_apache-karaf,0.6,120,265,48,106,72,159,0.089509838,0.137215684,0.000594007,0.239783981,0.907386364,0.138888889,0.727272727,0.138888889,0.993710692,10,1,62,158,0.909090909,0.090909091,0.281818182,0.718181818
PalombaEtAl_apache-karaf,0.95,120,265,6,13,114,252,0.01147749,0.215376518,0.00058846,-,-,0,0.68852459,0,1,0,0,114,252,-,-,-,-
PalombaEtAl_apache-karaf,0.7,120,265,36,79,84,186,0.067080711,0.159788487,0.000591809,0.157060516,0.898913952,0.082142857,0.711851852,0.082142857,0.996236559,6.9,0.7,77.1,185.3,0.907894737,0.092105263,0.29382622,0.70617378
PalombaEtAl_apache-karaf,0.5,120,265,60,132,60,133,0.111526338,0.115386157,0.000597856,0.340855735,0.937844574,0.21,0.749740933,0.21,0.993233083,12.6,0.9,47.4,132.1,0.933333333,0.066666667,0.264066852,0.735933148
PalombaEtAl_apache-karaf,0.55,120,265,54,119,66,146,0.100522111,0.126605127,0.000597194,0.28778512,0.910471473,0.172727273,0.737264151,0.172727273,0.992465753,11.4,1.1,54.6,144.9,0.912,0.088,0.273684211,0.726315789
PalombaEtAl_apache-karaf,0.4,120,265,72,159,48,106,0.134061072,0.092745237,0.000602242,0.383126562,0.948655789,0.241666667,0.75974026,0.241666667,0.994339623,11.6,0.6,36.4,105.4,0.950819672,0.049180328,0.256699577,0.743300423
PalombaEtAl_apache-karaf,0.25,120,265,90,198,30,67,0.167205037,0.060185493,0.000620469,0.425467168,0.972222222,0.273333333,0.773195876,0.273333333,0.997014925,8.2,0.2,21.8,66.8,0.976190476,0.023809524,0.246049661,0.753950339
PalombaEtAl_apache-karaf,0.35,120,265,78,172,42,93,0.145068409,0.08184846,0.000606285,0.394580983,0.967936508,0.25,0.763703704,0.25,0.995698925,10.5,0.4,31.5,92.6,0.963302752,0.036697248,0.253827558,0.746172442
PalombaEtAl_apache-nutch,0.1,184,73,165,66,19,7,0.151910936,0.019023971,0.000731691,0.593982212,0.977380952,0.442105263,0.580769231,0.442105263,0.957142857,8.4,0.3,10.6,6.7,0.965517241,0.034482759,0.612716763,0.387283237
PalombaEtAl_apache-nutch,0.3,184,73,128,51,56,22,0.117805531,0.053319127,0.000683579,0.512864738,0.946730127,0.355357143,0.521794872,0.355357143,0.945454545,19.9,1.2,36.1,20.8,0.943127962,0.056872038,0.634446397,0.365553603
PalombaEtAl_apache-nutch,0.35,184,73,120,47,64,26,0.10991067,0.061222856,0.000680254,0.471973558,0.918417484,0.3234375,0.496666667,0.3234375,0.923076923,20.7,2,43.3,24,0.911894273,0.088105727,0.643387816,0.356612184
PalombaEtAl_apache-nutch,0.2,184,73,147,58,37,15,0.134948797,0.036741517,0.000706568,0.581030715,0.96046065,0.421621622,0.575,0.421621622,0.953333333,15.6,0.7,21.4,14.3,0.957055215,0.042944785,0.599439776,0.400560224
